S,T,M,F,W,TM,CO,C,
"0,000000015",30000000,"1175,344451",1459000000,"0,000000008",35,3,"39,81163957",
"0,000000003",28000000,"1456,922947",1355000000,"0,00000001",13,70,"0,009175158377",
"0,000000017",35000000,"1442,650359",2204000000,"0,000000041",212,2,"0,06218931791",
"0,000000014",20000000,"1467,38011",2340000000,"0,000000012",134,66,"0,03338498082",
"0,000000006",21000000,"1453,177227",1751000000,"0,000000025",106,43,"0,002874392445",
"0,000000012",39000000,"1214,978488",1380000000,"0,000000064",126,66,"1,296044245",
"0,000000008",28000000,"1064,885185",2500000000,"0,00000001",150,83,"41,58967218",
"0,000000016",38000000,"1022,976624",1699000000,"0,000000007",80,18,"4,349685519",
"0,00000002",34000000,"1108,007185",2425000000,"0,000000018",182,80,"0,0002841849437",
"0,000000008",27000000,"1092,718982",1237000000,"0,00000006",299,27,"1,018941785",
"0,000000009",35000000,"1204,326721",2221000000,"0,000000071",251,44,"0,002439935328",
"0,000000007",20000000,"1295,977985",1387000000,"0,000000097",28,83,"29,10682328",
"0,000000003",21000000,"1142,807845",2149000000,"0,000000045",-1,7,"0,7191367779",
"0,000000017",21000000,"1067,798808",1460000000,"0,000000012",283,53,"0,002913681761",
"0,000000019",38000000,"1392,211651",2182000000,"0,000000066",182,13,"0,0001500389112",
"0,000000009",21000000,"1040,086993",2023000000,"0,000000033",60,18,"0,002799921777",
"0,000000009",23000000,"1239,858866",1088000000,"0,000000042",79,5,"474,4786246",
"0,000000016",33000000,"1276,54787",2144000000,"0,000000064",1,64,"0,06150596755",
"0,000000015",27000000,"1329,986705",1866000000,"0,000000059",228,96,"0,0002918991647",
"0,00000002",39000000,"1098,189946",1426000000,"0,000000019",238,12,"0,005342027783",
"0,000000001",34000000,"1102,093906",1674000000,"0,000000062",254,10,"258,4792417",
"0,000000001",32000000,"1299,366976",1457000000,"0,000000054",226,26,"0,006004485431",
"0,000000012",24000000,"1311,478526",1850000000,"0,000000091",153,6,"0,000181856887",
"0,000000019",22000000,"1078,993201",1490000000,"0,000000029",272,69,"0,06839791324",
"0,00000001",26000000,"1033,366972",1103000000,"0,000000058",59,43,"0,01733075738",
"0,000000016",32000000,"1164,675159",1667000000,"0,000000029",218,64,"5,823545546",
"0,000000012",31000000,"1086,443728",1712000000,"0,000000007",133,5,"0,0001440865456",
"0,000000017",37000000,"1311,42362",1796000000,"0,000000069",72,97,"0,001487591338",
"0,000000017",30000000,"1259,362044",1013000000,"0,000000089",298,82,"0,1615410186",
"0,000000004",29000000,"1166,517232",2093000000,"0,000000096",76,22,"0,2486764219",
"0,000000016",33000000,"1128,40466",1345000000,"0,000000024",171,82,"0,04152115615",
"0,000000009",22000000,"1220,973146",2438000000,"0,000000018",285,35,"0,05744759704",
"0,000000004",26000000,"1229,639322",1963000000,"0,000000058",133,80,"0,0007535320542",
"0,000000008",25000000,"1411,740282",1194000000,"0,00000005",165,11,"1,197314399",
"0,000000005",24000000,"1203,759179",1903000000,"0,000000055",199,40,"204,0455163",
"0,000000003",34000000,"1100,781108",2427000000,"0,000000081",-9,81,"15,25555842",
"0,000000001",38000000,"1395,706671",1671000000,"0,000000092",33,81,"984,8922493",
"0,000000001",24000000,"1474,073752",2370000000,"0,000000047",262,61,"0,003165381194",
"0,00000001",27000000,"1338,859089",1854000000,"0,000000092",40,25,"12,12485665",
"0,000000013",31000000,"1469,486109",1703000000,"0,000000087",106,57,"0,008336907352",
"0,000000015",34000000,"1230,023977",2467000000,"0,000000036",238,48,"0,004198746065",
"0,000000008",40000000,"1134,498341",2446000000,"0,000000008",5,17,"0,2017739077",
"0,000000007",26000000,"1247,084324",1247000000,"0,000000095",25,22,"438,6018265",
"0,000000017",27000000,"1317,74257",1316000000,"0,000000002",148,35,"12,53487129",
"0,000000016",21000000,"1036,492814",1577000000,"0,000000036",245,43,"0,19102727",
"0,000000014",36000000,"1429,965154",1286000000,"0,000000095",91,67,"82,7129204",
"0,000000014",22000000,"1008,896945",1881000000,"0,000000021",209,27,"0,03709527947",
"0,000000002",35000000,"1045,785543",1590000000,"0,000000072",186,83,"2,581079546",
"0,000000001",29000000,"1404,253321",1727000000,"0,000000033",206,23,"1,982793069",
"0,000000014",22000000,"1115,826736",1442000000,"0,000000007",133,55,"443,4573462",
"0,000000016",35000000,"1294,440896",2048000000,"0,00000008",94,37,"79,11700553",
"0,000000002",21000000,"1285,540289",1181000000,"0,000000019",145,6,"192,3442242",
"0,000000017",39000000,"1473,504747",2041000000,"0,000000019",289,43,"0,6036318368",
"0,00000002",29000000,"1171,267915",2309000000,"0,000000042",20,36,"0,0003258884692",
"0,000000016",28000000,"1180,46061",1954000000,"0,000000014",275,38,"0,7541611372",
"0,000000003",33000000,"1082,511665",2341000000,"0,000000019",86,90,"0,02517102072",
"0,000000012",37000000,"1014,585516",1420000000,"0,000000054",193,34,"1,394192425",
"0,000000014",32000000,"1141,574901",1867000000,"0,000000015",64,73,"6,787236437",
"0,00000001",29000000,"1141,143631",1235000000,"0,000000022",62,47,"0,01164364309",
"0,00000002",33000000,"1085,051715",2315000000,"0,000000045",55,7,"383,1357428",
"0,000000013",36000000,"1169,693479",1445000000,"0,000000085",82,2,"0,001665345567",
"0,000000019",32000000,"1416,256849",2194000000,"0,00000001",207,9,"2,249071044",
"0,000000005",27000000,"1085,949282",1781000000,"0,000000097",38,87,"0,002050146434",
"0,000000009",29000000,"1451,591811",1361000000,"0,00000002",249,12,"2,839974323",
"0,00000002",22000000,"1070,396256",1365000000,"0,000000038",244,16,"352,2943736",
"0,000000013",22000000,"1487,835105",1127000000,"0,000000023",114,61,"0,0005661911168",
"0,000000001",38000000,"1376,567664",1209000000,"0,000000083",132,74,"3,66360404",
"0,000000011",39000000,"1140,03933",1070000000,"0,000000036",22,5,"388,2137751",
"0,000000003",22000000,"1423,476213",2455000000,"0,000000038",94,14,"0,0002379109146",
"0,000000006",26000000,"1322,540799",1711000000,"0,000000002",157,70,"3,277258409",
"0,000000004",32000000,"1079,860063",2493000000,"0,00000005",132,16,"0,006935318311",
"0,000000015",23000000,"1087,77687",2286000000,"0,000000023",178,43,"0,6585048627",
"0,000000005",34000000,"1052,674277",1896000000,"0,000000022",175,99,"316,4528846",
"0,000000002",28000000,"1201,212568",1810000000,"0,000000028",150,9,"0,0004236895963",
"0,000000005",32000000,"1303,964096",2221000000,"0,000000016",37,19,"0,001015551245",
"0,000000016",39000000,"1025,565542",1759000000,"0,000000007",194,66,"9,307195266",
"0,000000005",32000000,"1294,541013",1380000000,"0,000000001",297,64,"0,0007017785463",
"0,000000013",34000000,"1256,361699",1108000000,"0,000000075",294,96,"0,001695041559",
"0,000000015",32000000,"1320,703747",1448000000,"0,000000082",199,43,"204,2777088",
"0,000000003",34000000,"1294,141789",1363000000,"0,000000087",112,6,"0,006023865039",
"0,000000016",40000000,"1072,873382",1357000000,"0,000000064",167,17,"19,14001218",
"0,000000017",35000000,"1439,672949",1107000000,"0,000000002",13,81,"0,0156238342",
"0,000000003",34000000,"1299,026728",1449000000,"0,000000094",222,40,"8,38703598",
"0,00000001",31000000,"1048,410883",2110000000,"0,000000062",12,61,"0,6304701082",
"0,000000001",37000000,"1418,109591",2236000000,"0,000000088",13,69,"8,137344887",
"0,000000005",31000000,"1303,135027",2102000000,"0,000000065",161,93,"0,005073065365",
"0,000000015",21000000,"1361,398344",1974000000,"0,000000019",204,58,"880,4323335",
"0,000000019",39000000,"1140,87828",1512000000,"0,000000009",280,78,"801,2686223",
"0,000000001",34000000,"1155,574414",1431000000,"0,000000088",0,82,"31,56397037",
"0,000000004",31000000,"1266,545363",1150000000,"0,000000003",88,74,"173,1214548",
"0,000000002",24000000,"1327,913227",1836000000,"0,00000003",251,7,"0,3533467555",
"0,000000016",32000000,"1273,323305",1350000000,"0,000000049",19,58,"0,004262745444",
"0,000000006",39000000,"1459,611651",2356000000,"0,000000084",84,66,"320,301058",
"0,000000013",37000000,"1474,30989",1005000000,"0,000000064",131,33,"0,7096987164",
"0,000000015",31000000,"1431,343524",2274000000,"0,000000013",218,9,"13,94355059",
"0,000000006",39000000,"1193,707983",1271000000,"0,000000058",-10,28,"0,06022510901",
"0,000000014",36000000,"1459,41006",1880000000,"0,000000076",252,55,"2,813341778",
"0,000000014",22000000,"1415,258989",1066000000,"0,000000041",246,60,"0,02895193804",
"0,000000016",36000000,"1470,423614",1103000000,"0,000000004",78,6,"3,568940793",
"0,000000004",31000000,"1293,927125",2297000000,"0,00000001",61,38,"0,05381006355",
"0,000000015",31000000,"1086,723534",1876000000,"0,000000048",142,8,"0,137134641",
"0,00000001",28000000,"1190,626784",1517000000,"0,000000054",263,53,"55,69017895",
"0,00000001",31000000,"1318,379122",1634000000,"0,000000089",38,31,"2,056131756",
"0,00000001",36000000,"1433,243998",2235000000,"0,000000078",143,17,"3,891516807",
"0,000000001",30000000,"1375,705803",1168000000,"0,000000027",142,96,"0,0002980736129",
"0,000000007",28000000,"1167,39158",2456000000,"0,000000008",125,21,"0,002998057072",
"0,000000007",28000000,"1419,039504",2260000000,"0,000000019",11,56,"2,218727053",
"0,000000019",34000000,"1172,119307",1764000000,"0,000000002",20,25,"0,05729407604",
"0,000000005",31000000,"1460,724668",1206000000,"0,000000096",-5,79,"1,935239084",
"0,000000014",39000000,"1246,851219",1034000000,"0,000000025",222,82,"0,003452724311",
"0,000000015",33000000,"1383,830784",2399000000,"0,000000085",79,36,"1,658066488",
"0,000000034",78000000,"1351,629155",1967000000,"0,000000071",57,40,"3,975416295",
"0,000000033",70000000,"1069,290024",1289000000,"0,000000045",161,5,"0,000557689165",
"0,000000032",76000000,"1111,607679",1366000000,"0,000000036",98,20,"2,87514922",
"0,000000023",93000000,"1049,526991",1269000000,"0,000000069",179,54,"0,2045051644",
"0,000000031",96000000,"1094,781594",938000000,"0,000000074",207,97,"0,6017292438",
"0,000000038",79000000,"1374,124665",1516000000,"0,000000017",266,2,"4,169617434",
"0,000000021",98000000,"1088,061224",1761000000,"0,00000005",270,23,"0,1470516734",
"0,000000025",91000000,"1368,845864",1091000000,"0,000000059",58,53,"1,370583189",
"0,00000004",76000000,"1337,778877",1725000000,"0,000000048",130,31,"0,0002533897794",
"0,000000026",56000000,"1150,926403",1013000000,"0,000000033",283,54,"461,4764653",
"0,000000024",71000000,"1176,065019",686000000,"0,000000029",114,69,"529,5840764",
"0,000000022",51000000,"1283,80637",1436000000,"0,000000088",151,89,"123,7243314",
"0,000000027",59000000,"1421,636341",761000000,"0,000000065",235,40,"0,002464528244",
"0,000000037",91000000,"1286,51431",1639000000,"0,00000002",247,21,"1,139207038",
"0,00000004",75000000,"1352,567053",1230000000,"0,000000095",256,85,"0,1147677329",
"0,000000038",52000000,"1275,222781",1925000000,"0,000000066",163,89,"0,05683829497",
"0,000000032",53000000,"1087,557031",1728000000,"0,000000007",139,59,"0,0003388847707",
"0,000000026",81000000,"1295,821817",1138000000,"0,00000001",182,87,"0,6261552415",
"0,000000034",59000000,"1451,866943",801000000,"0,000000097",275,94,"0,0001860379099",
"0,000000025",69000000,"1090,791844",935000000,"0,000000008",297,62,"0,06636107833",
"0,000000033",100000000,"1423,074243",1730000000,"0,000000031",215,52,"0,0002442424204",
"0,000000028",91000000,"1135,593581",1659000000,"0,000000047",82,81,"3,22030302",
"0,000000032",94000000,"1261,540935",1254000000,"0,000000068",175,59,"5,040458932",
"0,000000028",51000000,"1228,936885",802000000,"0,000000025",176,66,"40,93016911",
"0,000000023",57000000,"1400,212701",1565000000,"0,000000006",188,74,"0,005292041823",
"0,000000025",55000000,"1247,662741",1702000000,"0,000000063",180,47,"113,9993964",
"0,000000023",68000000,"1450,139197",1182000000,"0,000000091",194,10,"11,1224062",
"0,000000038",67000000,"1095,904371",1793000000,"0,000000049",94,11,"76,46665424",
"0,000000039",60000000,"1131,782229",1910000000,"0,000000024",112,4,"15,42947897",
"0,000000025",66000000,"1425,329774",831000000,"0,000000068",111,25,"69,90953849",
"0,000000022",59000000,"1060,435357",678000000,"0,000000054",26,70,"5,601508824",
"0,000000035",89000000,"1359,565963",1818000000,"0,000000036",114,30,"0,3521334388",
"0,000000021",77000000,"1347,40609",1723000000,"0,000000005",177,93,"1,037943661",
"0,000000033",70000000,"1272,633372",1989000000,"0,000000019",184,32,"0,03455609496",
"0,000000034",78000000,"1060,309023",1496000000,"0,000000095",191,37,"311,8609993",
"0,000000029",68000000,"1394,960608",985000000,"0,000000026",106,37,"0,004028109027",
"0,000000021",76000000,"1356,999448",1311000000,"0,000000092",25,27,"0,1010770083",
"0,000000025",87000000,"1218,198875",853000000,"0,000000056",284,1,"2,507255429",
"0,000000025",98000000,"1342,26759",1203000000,"0,000000087",182,60,"0,001129469344",
"0,00000002",73000000,"1353,818589",1599000000,"0,000000005",207,53,"254,4126041",
"0,000000032",98000000,"1426,151659",1073000000,"0,000000016",283,31,"25,83182495",
"0,00000002",56000000,"1252,868558",1039000000,"0,000000085",160,16,"0,000158541669",
"0,000000028",70000000,"1102,164814",1663000000,"0,000000053",4,44,"0,0004158048346",
"0,000000026",80000000,"1293,141398",1222000000,"0,000000032",183,67,"976,1891667",
"0,000000022",79000000,"1035,229524",1675000000,"0,000000047",195,66,"0,002796465505",
"0,000000033",89000000,"1283,46336",1886000000,"0,000000015",108,22,"116,1544378",
"0,000000021",99000000,"1207,848937",1889000000,"0,000000049",167,76,"6,256518354",
"0,000000026",90000000,"1466,368297",1756000000,"0,000000002",216,73,"0,001032637514",
"0,000000027",67000000,"1432,0066",1559000000,"0,000000076",51,12,"0,6085302604",
"0,000000022",76000000,"1233,794666",755000000,"0,000000096",159,72,"0,000213804737",
"0,000000025",58000000,"1489,274435",1696000000,"0,000000012",75,84,"432,6583012",
"0,000000039",95000000,"1314,742505",834000000,"0,000000033",162,13,"0,2280275722",
"0,000000022",66000000,"1216,237341",1072000000,"0,000000054",219,46,"0,01098188106",
"0,000000034",55000000,"1278,439403",1100000000,"0,00000009",-2,50,"6,277424713",
"0,000000037",50000000,"1343,036672",1367000000,"0,000000095",12,74,"0,00391401881",
"0,000000031",51000000,"1396,196854",1534000000,"0,000000052",70,39,"14,10501535",
"0,000000038",100000000,"1413,832824",660000000,"0,000000039",281,22,"0,000207866762",
"0,000000031",92000000,"1364,811504",1041000000,"0,000000077",198,76,"0,0002986374762",
"0,000000021",98000000,"1146,340231",1501000000,"0,000000022",2,68,"908,0471844",
"0,00000003",65000000,"1454,411104",1064000000,"0,000000009",103,1,"0,3369104142",
"0,000000022",70000000,"1108,158255",1620000000,"0,000000006",179,7,"0,07461536735",
"0,000000025",76000000,"1464,706806",1383000000,"0,0000001",3,78,"12,02806842",
"0,000000035",61000000,"1218,086699",629000000,"0,000000061",60,56,"1,730799659",
"0,000000022",94000000,"1061,649671",1667000000,"0,000000031",153,55,"103,5703817",
"0,00000002",73000000,"1196,46059",634000000,"0,000000048",184,93,"0,0003919864346",
"0,000000033",94000000,"1297,768507",837000000,"0,00000009",31,4,"0,1854498406",
"0,000000031",70000000,"1448,069057",1214000000,"0,000000027",-6,89,"0,0001133569061",
"0,000000022",66000000,"1265,570974",1950000000,"0,000000087",297,86,"781,7732659",
"0,00000002",79000000,"1230,548111",946000000,"0,000000005",197,30,"209,5519738",
"0,000000034",74000000,"1086,214602",740000000,"0,000000067",39,35,"0,0004544090042",
"0,00000003",62000000,"1239,185352",1148000000,"0,000000083",119,9,"31,83957937",
"0,000000031",83000000,"1432,406465",1298000000,"0,000000022",245,44,"0,0002893393454",
"0,000000025",64000000,"1082,581788",861000000,"0,000000024",61,12,"1,406177841",
"0,000000033",88000000,"1232,688079",1239000000,"0,000000037",188,29,"0,002168283368",
"0,000000034",90000000,"1072,135161",1518000000,"0,000000027",80,83,"0,2894281832",
"0,000000025",78000000,"1006,7394",1843000000,"0,000000081",88,75,"3,431294262",
"0,000000034",66000000,"1349,201898",1481000000,"0,00000007",38,51,"0,03925627525",
"0,000000027",60000000,"1161,235612",782000000,"0,000000033",225,46,"39,99634659",
"0,00000004",70000000,"1307,238091",970000000,"0,000000047",225,6,"13,02520822",
"0,000000023",79000000,"1201,570415",1710000000,"0,000000055",270,72,"88,57384843",
"0,000000026",97000000,"1470,201153",1536000000,"0,000000005",262,9,"0,1275562099",
"0,000000025",59000000,"1425,189541",1288000000,"0,000000045",131,79,"0,0001672389973",
"0,000000022",69000000,"1283,814383",760000000,"0,000000003",269,6,"930,2327349",
"0,000000028",87000000,"1191,439275",995000000,"0,000000028",256,24,"0,01682786807",
"0,000000033",65000000,"1491,569507",1442000000,"0,000000022",109,29,"342,7412438",
"0,000000034",51000000,"1065,122925",1062000000,"0,000000075",41,8,"3,286641653",
"0,000000039",72000000,"1363,993531",772000000,"0,000000048",7,92,"694,2762783",
"0,00000002",50000000,"1206,078746",961000000,"0,000000032",152,14,"0,9855632311",
"0,00000004",78000000,"1246,973443",793000000,"0,000000001",-2,74,"16,36547834",
"0,000000037",92000000,"1095,066554",1404000000,"0,000000036",29,33,"0,1033425427",
